episode number, steps in evaluation, accumulated reward, done 
736, 200, -5.4246262892873345, 1
737, 200, -4.364561690891218, 1
738, 200, -4.059586438227619, 1
739, 200, -3.117466789012285, 1
740, 200, -2.31086762157398, 1
741, 200, -0.18189579122663485, 1
742, 200, -2.1210509749717397, 1
743, 200, -2.5212656384616334, 1
744, 200, -1.159845714651264, 1
745, 200, -10.212149994441484, 1
746, 200, -2.5321789256758738, 1
747, 200, -2.548316102583769, 1
748, 200, -0.20374416590578723, 1
749, 200, -0.1073611206781646, 1
750, 200, -2.400596008684912, 1
751, 200, -0.261118282992285, 1
752, 200, -0.04383860876886816, 1
753, 200, -2.2567209705889866, 1
754, 200, -0.1241310901927158, 1
755, 200, -4.258841656739281, 1
756, 200, -0.027402952039588722, 1
757, 200, -2.057708049494995, 1
758, 200, -2.1710574777434855, 1
759, 200, -2.296257233964355, 1
760, 200, -2.209326798441475, 1
761, 200, -0.14966114508958633, 1
762, 200, -2.3405940543547645, 1
763, 200, -1.5149229657084085, 1
764, 200, -1.84621238800048, 1
765, 200, -0.2565367436324608, 1
766, 200, -1.0857080715914247, 1
767, 200, -1.2856199995908724, 1
768, 200, -1.3349768661156705, 1
769, 200, -1.1238252859584856, 1
770, 200, -1.246778208994133, 1
771, 200, -1.7313915943371272, 1
772, 200, -1.0861987561060036, 1
773, 200, -1.1728422075640712, 1
774, 200, -0.051589170033350944, 1
775, 200, -0.27445195603451256, 1
776, 200, -0.06938441011396394, 1
777, 200, -1.2176909384117178, 1
778, 200, -1.5697171541562993, 1
779, 200, -1.5478756901615571, 1
780, 200, -1.385804459950882, 1
781, 200, -1.5118842707105493, 1
782, 200, -1.853686442376893, 1
783, 200, -1.7742730956352446, 1
784, 200, -2.339882120345135, 1
785, 200, -2.278184490626637, 1
786, 200, -2.7033374615275148, 1
787, 200, -2.357255403529784, 1
788, 200, -2.6984735463995246, 1
789, 200, -3.0741661260555024, 1
790, 200, -2.7944595385042903, 1
791, 200, -2.983698738772746, 1
792, 200, -3.041277788940948, 1
793, 200, -3.1969017698557014, 1
794, 200, -3.3936898256226975, 1
795, 200, -3.09634540524568, 1
