episode number, steps in evaluation, accumulated reward, done 
558, 200, -1.079925949082766, 1
559, 200, -0.9539058687196367, 1
560, 200, -0.9481046838241702, 1
561, 200, -0.9698002560038156, 1
562, 200, -1.132488810431821, 1
563, 200, -1.127374789620348, 1
564, 200, -1.062214243557965, 1
565, 200, -0.9532027054320192, 1
566, 200, -0.959783268930532, 1
567, 200, -0.9032751429237428, 1
568, 200, -1.0273574469513822, 1
569, 200, -1.0605510917181626, 1
570, 200, -1.2295126632238513, 1
571, 200, -1.133885706171593, 1
572, 200, -1.2433743329283935, 1
573, 200, -1.1243236246213728, 1
574, 200, -1.1155166576707074, 1
575, 200, -1.4510084356289519, 1
576, 200, -1.0902793863030185, 1
577, 200, -0.9773149061767681, 1
578, 200, -1.202635122632556, 1
579, 200, -1.0979077951615226, 1
580, 200, -0.9330032672784555, 1
581, 200, -1.1740744720014402, 1
582, 200, -1.1395216285889627, 1
583, 200, -1.1142588260153923, 1
584, 200, -1.2629119552258081, 1
585, 200, -1.4533778982390615, 1
586, 200, -0.9895786715596505, 1
587, 200, -1.0834272347709772, 1
588, 200, -1.178288209224723, 1
589, 200, -1.1363009200087055, 1
590, 200, -1.4971291519509864, 1
591, 200, -1.0270482272822543, 1
592, 200, -0.9493361027222095, 1
593, 200, -0.9380845350161782, 1
594, 200, -1.0722881795183943, 1
595, 200, -0.9755781793873681, 1
596, 200, -1.4433254564317963, 1
597, 200, -1.3381383267008509, 1
598, 200, -1.64766540000714, 1
599, 200, -1.5605138751607563, 1
600, 200, -1.477023475548882, 1
601, 200, -1.400913705053739, 1
602, 200, -1.2419884004770823, 1
603, 200, -1.1802103336905279, 1
604, 200, -1.2806537799149518, 1
605, 200, -1.197341333035833, 1
606, 200, -1.3247857530453104, 1
607, 200, -1.5692700848451975, 1
608, 200, -0.9823368371324908, 1
609, 200, -1.368798010935577, 1
610, 200, -1.7563238433233466, 1
611, 200, -1.6928632179846803, 1
612, 200, -1.2783256231729743, 1
613, 200, -1.1976432988519112, 1
614, 200, -1.182992184889593, 1
615, 200, -1.2652273931144322, 1
616, 200, -1.4231418697185516, 1
617, 200, -1.1515673571916352, 1
618, 200, -1.59336840719049, 1
619, 200, -1.2806229590115155, 1
620, 200, -1.0790264460261871, 1
621, 200, -1.7245621815725938, 1
622, 200, -1.443463319147406, 1
623, 200, -1.2914076035993332, 1
624, 200, -1.4712707917959538, 1
